5580	CLOSED	EndOfStreamException - 20140608	Crash	2014-06-09 19:54:59 +0000 UTC
5578	OPEN	Sniper Unit: Adding standing firing frames & Voice	Red Alert, Polish	2015-11-22 12:31:08 +0000 UTC
5576	CLOSED	RA Aircraft take off immediately after production.	Bug, Red Alert	2014-06-08 08:38:14 +0000 UTC
5574	CLOSED	playtest-20140607 mod.yaml version bug	Packaging, Polish	2014-06-08 09:23:06 +0000 UTC
5572	CLOSED	Hotkeys [double pixeling, health bars] unavailable for spectators & replay viewing.	Polish	2014-06-07 11:24:13 +0000 UTC
5568	CLOSED	AutoTarget issue with Tsla/Obli	Bug	2014-08-03 15:51:32 +0000 UTC
5566	CLOSED	Issues with tanya	Red Alert, Polish	2016-05-28 15:44:29 +0000 UTC
5565	CLOSED	broken gems	Bug, Red Alert	2014-06-07 14:37:25 +0000 UTC
5563	CLOSED	(Fixed in playtest 2015-04-18) Refund information missing	Polish	2016-11-10 21:17:15 +0000 UTC
5562	CLOSED	(Delete, misplaced report) IRC commands give different results		2014-07-11 18:22:08 +0000 UTC
5556	CLOSED	(Fixed in playtest 2014-07-09) Tiberium growing inside the refinery	Polish	2016-11-10 21:17:29 +0000 UTC
5553	CLOSED	Vehicle stuck on repair facility	Polish	2016-11-28 03:49:54 +0000 UTC
5552	CLOSED	Concrete walls cant be sold beside buildings	Bug	2017-12-11 18:45:09 +0000 UTC
5549	CLOSED	Allow parachuting units to be attacked	Feature, Polish	2017-02-05 19:06:00 +0000 UTC
5547	CLOSED	A tiberium tile that is impossible to harvest	Bug	2018-08-13 14:15:51 +0000 UTC
5546	CLOSED	`System.InvalidOperationException`: Cannot locate type: DesertShellmapScriptInfo		2014-06-04 16:56:49 +0000 UTC
5544	CLOSED	Shift-keystroke for queueing 5 units at a time	Feature	2016-05-16 19:35:57 +0000 UTC
5543	CLOSED	Crash when having a new production building with no production options	Crash	2014-07-26 08:22:11 +0000 UTC
5536	CLOSED	Add gates into RA.		2014-06-03 16:34:57 +0000 UTC
5534	CLOSED	Instead of directly draining materials from silos, drain materials when construction is completed	Idea/Wishlist	2014-12-29 07:35:12 +0000 UTC
5533	CLOSED	Build ontop of resources? (Ore/Tiberium/Spice)	Balancing, Question / Support	2014-06-04 19:58:09 +0000 UTC
5531	CLOSED	Tank glitches trough wall	Bug	2014-10-17 18:59:59 +0000 UTC
5530	CLOSED	Mission Intervention - crash	Crash, Scripting	2014-06-02 14:20:52 +0000 UTC
5528	CLOSED	Placing a camo pillbox crashes the game playtest-20140601	Crash, Red Alert	2014-06-02 09:32:00 +0000 UTC
5526	CLOSED	Spy retains team color when disguised as enemy	Bug, Red Alert	2014-07-16 16:03:23 +0000 UTC
5525	CLOSED	Make Sniper available for Allies	Balancing, Red Alert	2014-06-02 10:53:36 +0000 UTC
5524	CLOSED	crash - conquer.mix, duplicate values found	Crash	2014-06-01 18:05:39 +0000 UTC
5522	CLOSED	"Intervention" crashed 20140601-2	Crash	2014-06-02 10:37:03 +0000 UTC
5520	CLOSED	Mission "Intervention" crashed @ 20140601-2	Crash	2014-06-08 15:57:05 +0000 UTC
5516	CLOSED	Crash on fail auto-download map		2014-06-01 09:59:23 +0000 UTC
5513	CLOSED	Adding music other than AUD	Feature	2014-06-01 14:39:19 +0000 UTC
5507	OPEN	Unarmed units should not move when told to attack with a group.	Polish	2019-12-17 12:37:41 +0000 UTC
5501	CLOSED	Not able to surrender in singleplayer missions	Bug	2014-08-05 21:19:00 +0000 UTC
5500	CLOSED	Change ingame urls to use openra.net	Packaging	2014-06-01 07:35:03 +0000 UTC
5499	CLOSED	Single Player mission won't end	Polish	2014-08-09 10:22:50 +0000 UTC
5495	OPEN	Make date and time format configurable	Polish, UI	2015-02-24 19:44:42 +0000 UTC
5493	CLOSED	Infantry staying on water	Bug	2014-07-05 09:47:30 +0000 UTC
5492	CLOSED	Crash during loading serverlist	Crash	2014-06-01 02:05:15 +0000 UTC
5491	CLOSED	Add support for Ogg Vorbis	Feature, Audio	2021-07-11 22:35:16 +0000 UTC
5490	CLOSED	Port missions to the new Lua API	Refactor, Scripting, Meta	2016-09-04 21:57:50 +0000 UTC
5487	CLOSED	Convert all AUD files to Ogg Vorbis to save filespace	Idea/Wishlist, Packaging	2014-12-29 05:20:51 +0000 UTC
5486	CLOSED	Add a button to locate active or primary production buildings	Feature, Polish	2020-02-22 20:06:22 +0000 UTC
5485	CLOSED	Remove managed & unmanaged binaries from the tree	Packaging, Refactor	2015-05-01 20:57:46 +0000 UTC
5482	CLOSED	Allow the downloading of stereo .ogg files instead of poor quality .aud files	Idea/Wishlist	2014-12-29 04:07:17 +0000 UTC
5479	CLOSED	Automatic map download does not finish	Bug	2014-06-01 06:29:45 +0000 UTC
5478	CLOSED	Add a new label to production buildings	Idea/Wishlist	2014-06-23 18:00:59 +0000 UTC
5475	CLOSED	Game menu locks up on map change.	Bug	2014-05-27 07:25:28 +0000 UTC
5474	CLOSED	Packaged CHANGELOG.html has bogus formatting	Packaging, Documentation	2014-05-27 05:59:24 +0000 UTC
5473	CLOSED	Switch between (pseudo) fullscreen and window without restarting	Feature	2014-05-27 05:05:15 +0000 UTC
5472	CLOSED	Crash when production structure is destroyed	Crash	2014-06-01 07:05:08 +0000 UTC
5468	CLOSED	Transmission Received - Alarm	Idea/Wishlist	2014-09-14 21:16:41 +0000 UTC
5467	CLOSED	Minelayer can not place mines (both allies and soviet)	Red Alert, Polish, Documentation	2014-06-23 17:01:44 +0000 UTC
5465	CLOSED	replays should not record the time spent watching FMVs	Polish	2015-01-30 14:28:20 +0000 UTC
5464	CLOSED	Missing upgrade rules	Feature, Utility	2014-06-27 08:32:40 +0000 UTC
5459	CLOSED	Sort out the linux packaging mess	Packaging, Polish	2014-06-06 06:15:25 +0000 UTC
5458	CLOSED	Maps that need to be scrapped	Packaging, Red Alert	2014-10-28 06:41:28 +0000 UTC
5457	CLOSED	Fix project files	Idea/Wishlist, Packaging	2014-06-22 19:24:11 +0000 UTC
5455	CLOSED	SW beacons staying on map	Polish	2014-05-31 08:35:50 +0000 UTC
5454	CLOSED	progress-bars per queue at fixed location	Polish	2014-12-29 09:49:35 +0000 UTC
5452	CLOSED	Commit 531338a crashes VS debugger	Crash	2014-06-25 18:15:11 +0000 UTC
5450	CLOSED	"Cannot deploy here" sound is misleading.	Red Alert, Polish, Audio	2021-03-27 00:31:28 +0000 UTC
5448	CLOSED	installer in 0525 created wrong shortcut	Bug, Packaging	2014-05-27 23:45:35 +0000 UTC
5446	CLOSED	OpenBSD Support?	Feature, Packaging	2014-12-02 18:45:28 +0000 UTC
5445	CLOSED	Infantry Speed walking.	Bug	2014-06-01 05:12:40 +0000 UTC
5443	CLOSED	KOTH map crash	Crash, Question / Support	2014-05-25 11:24:43 +0000 UTC
5440	CLOSED	Tile Builder Image stretching (DPI)	Bug, Utility	2014-11-10 09:25:37 +0000 UTC
5439	CLOSED	TD mod crash with latest bleed	Crash, Tiberian Dawn	2014-05-27 09:56:41 +0000 UTC
5438	CLOSED	Perf text without the perf graph looks bad in the TD menu.	Polish, Tiberian Dawn	2014-05-25 07:14:08 +0000 UTC
5437	CLOSED	Buildings are no longer frozen under fog	Bug	2014-05-25 11:46:01 +0000 UTC
5436	CLOSED	Normal damage model & Spread are too unflexible	Feature, Balancing, Refactor	2014-08-05 11:00:14 +0000 UTC
5434	CLOSED	Docking point of airfields etc. is not customizable	Feature	2020-08-07 19:11:18 +0000 UTC
5431	CLOSED	Crash when browsing Replays	Crash	2014-05-24 22:56:09 +0000 UTC
5430	CLOSED	Return to server list after disconnecting from a server	Polish	2014-05-28 15:22:31 +0000 UTC
5428	OPEN	Automatically refresh server list	Feature, UI	2017-09-02 13:42:16 +0000 UTC
5427	CLOSED	TS mod crashes when clicking Skirmish button	Crash, Tiberian Sun	2014-05-24 12:00:46 +0000 UTC
5424	CLOSED	Nuke radar ping doesn't disappear	Polish	2014-05-24 12:06:25 +0000 UTC
5423	CLOSED	D2K repair overlay is offset incorrectly	Dune 2000, Polish	2014-06-01 09:52:14 +0000 UTC
5421	CLOSED	When creating game, does not say "connection with master server established"	Polish, Networking	2014-05-26 05:40:32 +0000 UTC
5417	CLOSED	Remove contrails from AA and snipers	Red Alert, Polish	2014-05-24 04:52:43 +0000 UTC
5416	CLOSED	Expose Tech Level to End User via GUI	Feature	2017-03-19 17:25:13 +0000 UTC
5414	CLOSED	Replay writing crash	Crash	2014-05-24 08:55:45 +0000 UTC
5409	CLOSED	Name releases using unit or building names	Idea/Wishlist, Packaging	2014-06-08 07:17:06 +0000 UTC
5394	CLOSED	Spawnpoint lobby dropdown doesn't respect the number of spawnpoints	Polish	2014-05-24 04:13:39 +0000 UTC
5387	OPEN	Include time stamps in game chat	Polish, UI	2015-02-24 19:44:42 +0000 UTC
5383	CLOSED	Sniper sequences take too long to load?	Performance	2014-05-21 19:08:53 +0000 UTC
5382	CLOSED	Large jank when displaying new icons in the production palette.	Performance	2014-05-25 23:23:14 +0000 UTC
5378	CLOSED	Vehicle units start on infantry subcells	Bug	2014-07-06 10:09:05 +0000 UTC
5377	CLOSED	Train Locomotion	Feature, Tiberian Sun	2014-05-20 14:55:46 +0000 UTC
5371	CLOSED	Replay meta: include map	Idea/Wishlist	2014-12-29 04:09:51 +0000 UTC
5369	CLOSED	Yaml undercase rules problems	Crash	2014-05-19 22:50:43 +0000 UTC
5368	CLOSED	Custom options for click-and-drag scrolling	Feature	2015-09-21 01:30:25 +0000 UTC
5363	CLOSED	make.ps1 occasionally fails to exit after building	Bug, Packaging	2018-08-14 20:45:51 +0000 UTC
5361	CLOSED	More animation types need overlay support	Dune 2000, Refactor, Tiberian Sun	2014-06-27 20:11:58 +0000 UTC
5360	CLOSED	wish: stats in chat after match	Idea/Wishlist	2016-11-10 21:17:58 +0000 UTC
5358	CLOSED	Move ProneDamage from TakeCover trait to Warhead	Refactor, Tiberian Sun	2014-07-08 23:02:06 +0000 UTC
5351	CLOSED	Lobby crash when joining a MP game.	Crash	2014-05-18 05:29:12 +0000 UTC
5350	CLOSED	Tiberian Sun / RA2 tileset support	Feature, Tiberian Sun, Meta	2016-11-10 21:18:11 +0000 UTC
5349	CLOSED	Prepare a video preview of the new release	Documentation	2014-06-08 09:46:28 +0000 UTC
5347	CLOSED	Add a wiki page on upgrading mods / maps from the previous release	Documentation	2014-06-01 07:56:01 +0000 UTC
5338	CLOSED	Crash when harvester tries to dock to a refinery that just was destroyed	Crash	2014-05-17 16:06:00 +0000 UTC
5336	CLOSED	Explodes: does not work anymore	Bug	2014-05-17 17:25:31 +0000 UTC
5333	CLOSED	Add proper mod chooser images for RA and D2K	Dune 2000, Red Alert, Polish	2014-06-01 11:11:54 +0000 UTC
5332	CLOSED	Remove the old lua deprecation notice	Polish	2014-05-17 23:01:32 +0000 UTC
5322	CLOSED	Stop repair wrench animation if player has no money	Polish	2014-06-09 14:24:43 +0000 UTC
5317	CLOSED	Build-in screenshot capturing	Feature	2015-06-28 12:37:10 +0000 UTC
5314	CLOSED	Reset button in the RA settings menu is not bold	Polish	2014-05-14 11:55:04 +0000 UTC
5311	CLOSED	Ship a new release	Packaging	2014-06-08 20:10:26 +0000 UTC
5308	CLOSED	Bogus d2k english	Dune 2000, Polish	2014-05-30 05:46:51 +0000 UTC
5301	CLOSED	There needs to be a Damage Over Time trait, instead of just having "Burns"	Refactor	2014-12-28 19:09:24 +0000 UTC
5300	CLOSED	SeedsResource trait messes with make anim	Bug	2014-07-06 13:05:19 +0000 UTC
5299	CLOSED	Crash on Startup Mac OS X 10.8.5		2014-05-13 04:20:07 +0000 UTC
5298	CLOSED	More effects when infiltrating different buildings with a spy	Idea/Wishlist, Red Alert	2014-09-14 21:16:53 +0000 UTC
5295	OPEN	OpenRA.Utility --shp does not compress output file	Feature, Utility	2015-08-28 16:03:51 +0000 UTC
5294	CLOSED	High velocity bullets shooting through walls	Bug	2015-12-30 23:16:11 +0000 UTC
5293	CLOSED	sniper shooting over walls	Balancing, Red Alert	2014-05-12 17:38:32 +0000 UTC
5292	CLOSED	Odd scrolling in UI	Polish	2014-05-18 08:54:47 +0000 UTC
5291	CLOSED	Cannot Connect to remote server		2014-05-12 12:33:29 +0000 UTC
5290	CLOSED	Crash on OSX with fresh install.	Crash	2014-08-23 13:36:38 +0000 UTC
5288	CLOSED	Selling not updating Building tab	Bug	2014-05-13 09:06:19 +0000 UTC
5287	CLOSED	Tech prerequisites are inconsistent	Refactor	2015-05-08 16:29:25 +0000 UTC
5284	CLOSED	A.I Dividing by zero in Skirmish Game	Crash, Question / Support	2015-04-09 21:23:31 +0000 UTC
5283	CLOSED	Allow 3 infantry in a pillbox at one time?	Idea/Wishlist, Balancing, Red Alert	2015-07-31 01:08:49 +0000 UTC
5282	CLOSED	make.ps1 is missing a test command.	Packaging	2014-05-14 07:08:20 +0000 UTC
5281	CLOSED	Barracks doesn't build infantry	Red Alert, Question / Support	2014-05-12 06:25:38 +0000 UTC
5278	CLOSED	SAM site on the TD shellmap starts open.	Polish, Tiberian Dawn	2014-05-14 06:26:09 +0000 UTC
5276	CLOSED	Typo in 'Authors'	Polish	2014-05-12 06:25:54 +0000 UTC
5274	CLOSED	Renamings and Reorganisation	Refactor, Meta	2015-09-06 13:29:17 +0000 UTC
5272	CLOSED	Remove magic sprite filename resolution (support TS-style terrain-specific artwork)	Refactor, Tiberian Sun	2016-11-10 21:19:20 +0000 UTC
5271	OPEN	Missing prerequisites should be displayed in red in production tooltips.	Polish, UI	2015-11-22 14:03:54 +0000 UTC
5270	CLOSED	Crash during multiplayer - "Attempted to get trait from destroyed object"	Crash	2014-05-16 07:00:06 +0000 UTC
5269	CLOSED	New Lua related crash	Crash	2014-05-22 23:31:55 +0000 UTC
5268	CLOSED	Exception of type `System.InvalidOperationException`: Collection was modified; enumeration operation may not execute.	Crash	2014-05-14 07:21:28 +0000 UTC
5267	CLOSED	The given key was not present in the dictionary.	Crash, Dedicated	2014-05-12 06:26:51 +0000 UTC
5265	CLOSED	Make map edges straight lines instead of wavey	Polish	2014-08-11 09:40:21 +0000 UTC
5264	CLOSED	Possible AttackGarrisoned typo.	Polish, Documentation	2014-06-20 07:01:57 +0000 UTC
5263	CLOSED	Reduce the number of open pull requests	Question / Support	2014-07-05 07:11:35 +0000 UTC
5261	CLOSED	Codepage error	Bug	2014-05-19 06:17:43 +0000 UTC
5255	CLOSED	OpenRA.CrashDialog.exe not working under Win7x64...	Crash	2014-05-08 17:16:41 +0000 UTC
5251	CLOSED	Add scatter move to planes	Feature	2014-05-21 04:30:45 +0000 UTC
5249	CLOSED	Shroud outside map borders should have a different color	Polish	2020-09-30 05:10:19 +0000 UTC
5247	CLOSED	Units will pursue cloaked units after they have re-cloaked.	Bug, AI	2015-01-12 17:32:46 +0000 UTC
5245	CLOSED	Cursor should show a visual indication if the order will be queued.	Polish	2019-08-10 14:04:00 +0000 UTC
5243	CLOSED	Collection was modified; enumeration operation may not execute	Crash	2014-05-04 04:49:17 +0000 UTC
5241	OPEN	Ingame Map Editor: Movable actors	Feature, Map Editor	2015-11-22 13:47:58 +0000 UTC
5240	CLOSED	Swedish locale breaks FieldLoader parsing.	Crash	2014-05-13 12:20:45 +0000 UTC
5239	CLOSED	Units chase adv. comm. center after damaged by ion cannon	Bug, Tiberian Dawn	2014-05-16 18:35:44 +0000 UTC
5232	CLOSED	sandbags/fences/walls connect to one another	Bug, Red Alert	2014-05-17 05:37:03 +0000 UTC
5230	CLOSED	Performance	Performance, Question / Support	2014-05-01 13:45:53 +0000 UTC
5229	CLOSED	Make blinking effect on window when player joins?	Feature	2015-11-22 12:39:12 +0000 UTC
5228	CLOSED	Unity (ubuntu) dock/menubar isn't hidden in pseudo-fullscreen mode	Polish	2014-05-02 16:30:53 +0000 UTC
5225	CLOSED	Changelog.md wget is case sensitive	Packaging	2014-05-01 04:58:30 +0000 UTC
5224	CLOSED	Windows .NET installation check fails to detect .NET 4.5.1	Packaging	2014-05-02 10:27:30 +0000 UTC
5222	CLOSED	AI build outside the map area	Bug	2014-05-01 20:50:48 +0000 UTC
5220	CLOSED	Tooltip text overlapping	Red Alert, Polish	2014-09-14 21:22:06 +0000 UTC
5216	CLOSED	Captured buildings should give their production options	Feature	2014-04-28 16:52:49 +0000 UTC
5211	CLOSED	RFC: how to deal with regressions in single-player maps due to balance changes	Question / Support	2014-05-05 07:59:52 +0000 UTC
5210	CLOSED	gdi03 mission is broken in bleed	Bug, Tiberian Dawn	2014-04-30 19:45:11 +0000 UTC
5209	CLOSED	Build palette tool tips show empty list of pre-reqs	Polish, Tiberian Dawn	2014-05-02 10:28:56 +0000 UTC
5208	CLOSED	Plane health bar overlaps support power progress bar of airfield	Red Alert, Polish	2014-05-24 19:25:53 +0000 UTC
5205	CLOSED	Sometimes war factory is also selected when selection box is used	Question / Support	2014-07-24 11:09:56 +0000 UTC
5204	CLOSED	MLRS turret keeps "twitching" between up and down position, when tracking a moving target	Polish	2017-11-26 14:58:01 +0000 UTC
5203	CLOSED	Turreted units wait until they are in range of target before aiming turrets	Polish	2016-03-21 19:52:18 +0000 UTC
5202	CLOSED	Implement attack waypoint	Feature	2014-04-27 20:35:25 +0000 UTC
5201	CLOSED	Building is not placed if a unit moves onto the tiles at the last moment	Polish	2016-07-09 00:49:52 +0000 UTC
5200	CLOSED	Walls on radar map	Polish	2020-04-25 17:01:19 +0000 UTC
5195	CLOSED	Unit `shok` does not have a sequence `die-crushed`	Crash, Red Alert	2014-04-27 15:46:41 +0000 UTC
5193	CLOSED	ExtractFromPackage, InstallUtils cannot find file	Bug	2014-07-06 15:07:29 +0000 UTC
5183	CLOSED	Engineer repair improvement	Polish	2017-05-14 13:58:37 +0000 UTC
5179	CLOSED	RA Mammoth tank needs balance work	Balancing, Red Alert	2014-04-29 09:01:03 +0000 UTC
5176	CLOSED	Ingame Map Editor : Add tooltips over actors and tiles	Feature, Map Editor	2015-02-08 14:04:44 +0000 UTC
5175	CLOSED	Ingame Map Editor: Actor/Tile selection bug	Map Editor, Polish	2015-02-07 09:32:31 +0000 UTC
5174	CLOSED	Ingame Map Editor: Buildings are not placed correctly on the ground	Map Editor, Polish	2015-02-22 14:36:32 +0000 UTC
5173	CLOSED	Ingame Map Editor: The rectangle selection doesn't surround buildings completely	Map Editor, Polish	2015-02-22 14:34:32 +0000 UTC
5172	CLOSED	Ingame Map Editor: Placing actors over cliffs shouldn't be possible	Map Editor, Polish	2014-04-22 06:05:06 +0000 UTC
5171	CLOSED	Ingame Map Editor: crash after right clicking on the minimap	Crash, Map Editor	2014-04-26 12:26:19 +0000 UTC
5169	CLOSED	Including SupportsMapsFrom by default.	Idea/Wishlist	2014-04-22 16:35:40 +0000 UTC
5167	CLOSED	Disable shroud option in cheats menu does multiple things	Idea/Wishlist, Red Alert, Polish	2014-05-18 08:52:26 +0000 UTC
5166	CLOSED	Submarines can be detected using iron curtain and chronosphere unit selector	Bug, Balancing	2014-07-26 15:41:40 +0000 UTC
5165	CLOSED	Ingame Map Editor: Snap next tiles to the ones that were already placed	Idea/Wishlist, Map Editor	2014-06-06 19:50:48 +0000 UTC
5164	CLOSED	Ingame Map Editor: add a 4x4 temperate grass tile	Feature, Map Editor	2014-06-06 19:36:26 +0000 UTC
5158	CLOSED	Implement player name completion in chat	Feature	2014-04-20 19:09:13 +0000 UTC
5157	CLOSED	Touch Input Support Issues In Windows 8.1	Bug	2014-07-09 23:11:59 +0000 UTC
5156	CLOSED	Mouse Input Frozen On Changing Apps Windows 8.1	Bug	2014-05-02 17:46:08 +0000 UTC
5153	CLOSED	BuildLimit causes prerequisites to be ignored	Bug	2014-05-13 08:43:56 +0000 UTC
5151	CLOSED	Attempted to attach a panel to an open dropdown	Crash	2014-04-19 17:48:51 +0000 UTC
5149	CLOSED	Make chat window not autoscroll	Polish	2014-05-13 20:00:13 +0000 UTC
5147	CLOSED	Resource: map fails .yaml check if contains AttackCharge	Crash, Utility	2014-07-15 07:49:54 +0000 UTC
5145	CLOSED	'System.InvalidOperationException': Attempting to query the position of an invalid Target	Bug	2015-11-22 15:10:46 +0000 UTC
5136	CLOSED	guard towers fire an extra shot after they die	Bug	2015-02-21 13:00:55 +0000 UTC
5131	CLOSED	can't pick up crate near bridge	Bug	2018-07-26 16:31:09 +0000 UTC
5127	CLOSED	Tech structures shouldn't have MustBeDestroyed	Tiberian Dawn	2014-04-20 12:28:12 +0000 UTC
5126	CLOSED	make clean errors if md build dirs are missing	Bug, Packaging	2014-04-20 12:50:46 +0000 UTC
5122	CLOSED	Hotkey 'Enable Double Pixeling' for all mods	Feature	2016-11-10 21:19:39 +0000 UTC
5121	CLOSED	[RA] Upgrade observer/replay interface features.	Feature, UI	2019-05-22 21:37:51 +0000 UTC
5120	CLOSED	Spread needs fixing: e.g. Ion Cannon in TD	Bug, Balancing, Tiberian Dawn	2014-05-28 18:51:13 +0000 UTC
5118	CLOSED	unit upgrade building	Idea/Wishlist	2014-12-30 00:50:20 +0000 UTC
5117	CLOSED	Game crashed after joining server	Crash	2014-04-28 06:43:18 +0000 UTC
5116	CLOSED	OpenGL Error: GL_OUT_OF_MEMORY	Crash	2014-12-22 18:59:44 +0000 UTC
5113	CLOSED	Another Shroud & FoW discussion.	Idea/Wishlist	2014-07-31 18:57:46 +0000 UTC
5111	OPEN	Check file path for map if previous map hash could not be matched	Idea/Wishlist	2015-02-24 19:43:48 +0000 UTC
5110	CLOSED	Singleplayer adds bot on map that disallows bots	Bug	2014-04-20 13:13:11 +0000 UTC
5108	CLOSED	New tabs design for RA mod	Red Alert, Polish	2014-08-14 21:42:29 +0000 UTC
5104	CLOSED	mcv briefly flickers into fact before deployment is complete	Bug	2014-07-06 14:52:38 +0000 UTC
5103	CLOSED	D2k Concrete and Building decay	Idea/Wishlist, Dune 2000	2014-04-14 06:28:56 +0000 UTC
5101	CLOSED	Give engineers attack stance to automatically capture buildings	Feature	2021-04-12 13:52:47 +0000 UTC
5100	CLOSED	Utility.exe --upgrade-map removes everything which is not map.bin or map.yaml	Bug, Utility	2014-04-25 13:39:55 +0000 UTC
5099	CLOSED	create a mailllist server	Idea/Wishlist	2015-07-07 12:04:53 +0000 UTC
5098	OPEN	Permanent bans for users (with reason)	Feature	2015-02-24 19:43:48 +0000 UTC
5097	CLOSED	Option to prevent spectators from starting the game	Idea/Wishlist	2014-04-28 06:43:31 +0000 UTC
5095	CLOSED	Veterancy for non-combat units.	Idea/Wishlist	2018-02-17 21:02:23 +0000 UTC
5094	CLOSED	Allow non-hosts to view list of maps	Idea/Wishlist	2015-10-22 21:05:32 +0000 UTC
5090	CLOSED	Mechanics have no repair cursor for damaged pillboxes	Balancing, Red Alert	2014-04-28 06:48:06 +0000 UTC
5088	CLOSED	Music volume is controlled by video volume slider	Bug	2014-04-14 06:07:15 +0000 UTC
5087	CLOSED	Refinery / Harvester-Husk / Mechanic-Husk-Repairing	Red Alert, Polish	2014-05-14 06:33:54 +0000 UTC
5085	CLOSED	Artillery will stop shooting at a destroyed building, even if it is under the shroud	Polish	2014-12-28 18:54:47 +0000 UTC
5084	OPEN	Template on Lua scripting with cool functions	Idea/Wishlist	2018-06-01 14:39:16 +0000 UTC
5083	CLOSED	Crash after 60 minutes computing of paths	Crash, Performance, Networking	2014-04-11 04:35:04 +0000 UTC
5081	CLOSED	CNC grenadiers are only occasionally effective vs infantry	Balancing, Tiberian Dawn	2015-02-15 23:56:19 +0000 UTC
5080	CLOSED	CNC orcas are underpowered against what they should be powerful towards	Balancing, Tiberian Dawn	2015-02-15 19:03:53 +0000 UTC
5079	CLOSED	Crash: Attempted to finalize an undisposed DisposableAction	Crash	2014-04-10 15:45:57 +0000 UTC
5078	CLOSED	resource.openra.net link incorrect for front page map preview image		2014-04-08 19:21:58 +0000 UTC
5077	CLOSED	Units without Explosions	Red Alert, Polish	2014-04-12 13:06:03 +0000 UTC
5076	CLOSED	Units spawn in top left corner of map, revealing shroud	Bug	2015-08-03 11:26:25 +0000 UTC
5075	CLOSED	Add support for using 8-bit PNGs instead of SHPs	Feature, Artwork	2018-09-29 19:12:41 +0000 UTC
5074	CLOSED	Chronotank, its worthless.	Balancing, Red Alert	2014-12-28 15:30:46 +0000 UTC
5072	CLOSED	RenderLandingCraft doesn't do an IsInMap check	Bug	2014-04-22 11:13:26 +0000 UTC
5068	CLOSED	Harvesters cause 90% of lag?	Performance, Question / Support, Pathfinding	2014-11-23 11:46:31 +0000 UTC
5067	CLOSED	Ingame Map Editor : Reset Map	Idea/Wishlist, Map Editor	2015-05-26 19:30:56 +0000 UTC
5064	CLOSED	Clear Shroud cheat should also reveal hidden FrozenActors.	Polish	2014-07-02 10:37:45 +0000 UTC
5062	CLOSED	Bug: Could not target turret	Bug	2014-04-18 05:27:16 +0000 UTC
5061	CLOSED	Static defenses should reveal their location after firing	Feature, Balancing	2017-08-04 16:19:06 +0000 UTC
5059	CLOSED	"Pillbox" Force Fire	Bug	2014-05-14 11:23:16 +0000 UTC
5058	CLOSED	Ion Cannon should have camera	Polish, Tiberian Dawn	2014-04-18 07:00:58 +0000 UTC
5057	OPEN	Airstrike time delay should be standardized	Feature, Balancing	2016-05-08 19:02:41 +0000 UTC
5055	CLOSED	Modchooser has version DEV_VERSION	Polish	2014-04-06 05:38:29 +0000 UTC
5054	CLOSED	CNC chinook takes forever to land and unload	Balancing, Polish	2014-07-06 06:19:50 +0000 UTC
5053	CLOSED	CNC AI can ion cannon stealthed units	Bug, Tiberian Dawn, AI	2014-09-27 11:15:15 +0000 UTC
5052	CLOSED	CNC nuke nerfed beyond uselessness	Balancing, Tiberian Dawn	2014-04-27 19:07:46 +0000 UTC
5051	CLOSED	Cannot select fire on enemy APC	Bug, Tiberian Dawn	2014-07-06 19:49:54 +0000 UTC
5050	CLOSED	Pillboxes have missing production tooltip descriptions	Red Alert, Polish	2014-05-18 09:02:28 +0000 UTC
5049	CLOSED	Camo pillbox remain invisible even while firing	Bug, Red Alert	2014-05-14 12:44:41 +0000 UTC
5047	CLOSED	Replay Viewer : switch view to teammate base	Polish	2020-05-10 16:39:49 +0000 UTC
5041	OPEN	wish: watch replays like games, with many players watching	Idea/Wishlist	2016-12-19 23:49:04 +0000 UTC
5040	CLOSED	Unit `cyc2` does not have a sequence `die3`	Crash, Tiberian Sun	2014-04-19 00:08:37 +0000 UTC
5039	CLOSED	Order lines jitter on and off.	Polish	2014-05-17 06:19:55 +0000 UTC
5032	CLOSED	Turrets don't visually link to walls	Dune 2000	2014-04-05 06:29:53 +0000 UTC
5031	CLOSED	Walls can't be built on concrete.	Dune 2000	2014-04-05 08:24:58 +0000 UTC
5030	CLOSED	Tech building ideas	Idea/Wishlist, Balancing, Tiberian Dawn	2016-02-03 18:02:29 +0000 UTC
5028	CLOSED	Mechanic and medic don't auto-heal while guarding	Bug, Red Alert	2015-10-22 21:03:30 +0000 UTC
5027	CLOSED	Do not allow specs to leave before game starts		2017-02-03 08:14:47 +0000 UTC
5026	CLOSED	FATAL ERROR, CRASH WHEN ATTEMPTING TO BROWSE MAPS TO CREATE GAME	Crash	2014-04-04 17:48:48 +0000 UTC
5018	CLOSED	AI fires on stealth unit even when cloaked	Bug, AI	2015-01-12 17:32:18 +0000 UTC
5017	CLOSED	Ugly kerning in new mod switcher.	Polish, UI	2017-09-02 13:45:44 +0000 UTC
5015	CLOSED	Fix this bs, a playtest is coming	Crash	2014-04-02 21:49:31 +0000 UTC
5010	CLOSED	Pushing helicopter off the map	Polish	2014-08-08 18:30:19 +0000 UTC
5009	CLOSED	"Always show status bar" bug	Polish	2014-09-14 21:18:18 +0000 UTC
5005	CLOSED	obelisk displayed as powered when low power	Bug, Tiberian Dawn	2014-04-04 17:56:13 +0000 UTC
